track_uri,artist_name,track_name,track_title,line,lyric
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,1,NA
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,2,I hurt myself today
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,3,To see if I still feel
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,4,I focus on the pain
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,5,The only thing that's real
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,6,The needle tears a hole
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,7,The old familiar sting
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,8,Try to kill it all away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,9,But I remember everything
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,10,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,11,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,12,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,13,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,14,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,15,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,16,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,17,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,18,I wear this crown of thorns
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,19,Upon my liar's chair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,20,Full of broken thoughts
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,21,I cannot repair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,22,Beneath the stains of time
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,23,The feelings disappear
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,24,You are someone else
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,25,I am still right here
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,26,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,27,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,28,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,29,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,30,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,31,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,32,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,33,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,34,If I could start again
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,35,A million miles away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,36,I would keep myself
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,37,I would find a way
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,1,NA
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,2,I hurt myself today
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,3,To see if I still feel
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,4,I focus on the pain
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,5,The only thing that's real
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,6,The needle tears a hole
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,7,The old familiar sting
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,8,Try to kill it all away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,9,But I remember everything
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,10,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,11,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,12,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,13,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,14,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,15,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,16,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,17,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,18,I wear this crown of thorns
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,19,Upon my liar's chair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,20,Full of broken thoughts
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,21,I cannot repair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,22,Beneath the stains of time
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,23,The feelings disappear
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,24,You are someone else
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,25,I am still right here
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,26,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,27,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,28,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,29,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,30,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,31,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,32,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,33,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,34,If I could start again
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,35,A million miles away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,36,I would keep myself
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,37,I would find a way
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,1,NA
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,2,I hurt myself today
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,3,To see if I still feel
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,4,I focus on the pain
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,5,The only thing that's real
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,6,The needle tears a hole
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,7,The old familiar sting
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,8,Try to kill it all away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,9,But I remember everything
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,10,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,11,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,12,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,13,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,14,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,15,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,16,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,17,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,18,I wear this crown of thorns
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,19,Upon my liar's chair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,20,Full of broken thoughts
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,21,I cannot repair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,22,Beneath the stains of time
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,23,The feelings disappear
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,24,You are someone else
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,25,I am still right here
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,26,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,27,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,28,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,29,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,30,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,31,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,32,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,33,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,34,If I could start again
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,35,A million miles away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,36,I would keep myself
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,37,I would find a way
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,1,NA
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,2,I hurt myself today
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,3,To see if I still feel
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,4,I focus on the pain
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,5,The only thing that's real
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,6,The needle tears a hole
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,7,The old familiar sting
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,8,Try to kill it all away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,9,But I remember everything
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,10,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,11,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,12,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,13,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,14,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,15,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,16,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,17,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,18,I wear this crown of thorns
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,19,Upon my liar's chair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,20,Full of broken thoughts
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,21,I cannot repair
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,22,Beneath the stains of time
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,23,The feelings disappear
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,24,You are someone else
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,25,I am still right here
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,26,What have I become
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,27,My sweetest friend?
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,28,Everyone I know
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,29,Goes away in the end
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,30,And you could have it all
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,31,My empire of dirt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,32,I will let you down
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,33,I will make you hurt
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,34,If I could start again
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,35,A million miles away
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,36,I would keep myself
28cnXtME493VX9NOw9cIUh,Johnny Cash,Hurt,Hurt,37,I would find a way
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,1,All along it was a fever
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,2,"A cold sweat, hot-headed believer"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,3,"I threw my hands in the air, said show me something"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,4,"He said, “If you dare, come a little closer”"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,5,Round and around and around and around we go
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,6,Oh now tell me now tell me now tell me now you know
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,7,Not really sure how to feel about it
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,8,Something in the way you move
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,9,Makes me feel like I can't live without you
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,10,And it takes me all the way
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,11,I want you to stay
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,12,It's not much of a life you're living
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,13,"It's not just something you take, it's given"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,14,Round and around and around and around we go
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,15,"Oh, now tell me now, tell me now, tell me now you know"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,16,Not really sure how to feel about it
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,17,Something in the way you move
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,18,Makes me feel like I can't live without you
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,19,And it takes me all the way
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,20,And I want you to stay
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,21,"Ooh, the reason I hold on"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,22,"Ooh, 'cause I need this hole gone"
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,23,Funny you're the broken one
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,24,But I'm the only one who needed saving'Cause when you never see the light
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,25,It's hard to know which one of us is caving
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,26,Not really sure how to feel about it
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,27,Something in the way you move
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,28,Makes me feel like I can't live without you
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,29,And it takes me all the way
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,30,I want you to stay
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,31,Stay
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,32,I want you to stay
0GNI8K3VATWBABQFAzBAYe,Rihanna,Stay,Stay,33,Ooh
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,1,NA
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,2,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,3,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,4,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,5,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,6,There used to be a graying tower alone on the sea
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,7,You became the light on the dark side of me
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,8,Love remained a drug that's the high and not the pill
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,9,But did you know that when it snows
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,10,My eyes become large and
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,11,The light that you shine can't be seen?
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,12,"Baby, I compare you to a kiss from a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,13,"Ooh, the more I get of you, the stranger it feels, yeah"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,14,And now that your rose is in bloom
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,15,A light hits the gloom on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,16,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,17,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,18,There is so much a man can tell you
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,19,So much he can say
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,20,"You remain my power, my pleasure, my pain, baby"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,21,To me you're like a growing addiction that I can't deny
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,22,"Won't you tell me is that healthy, baby?"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,23,But did you know that when it snows
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,24,My eyes become large and
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,25,The light that you shine can't be seen?
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,26,"Baby, I compare you to a kiss from a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,27,"Ooh, the more I get of you, the stranger it feels, yeah"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,28,And now that your rose is in bloom
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,29,A light hits the gloom on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,30,I've been kissed by a rose on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,31,"I, I've been kissed by a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,32,I've ... (and if I should fall along the way) ... been kissed by a rose on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,33,"I, I've been kissed by a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,34,There is so much a man can tell you
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,35,So much he can say
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,36,"You remain my power, my pleasure, my pain"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,37,"To me you're like a growing addiction that I can't deny, yeah"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,38,"Won't you tell me is that healthy, baby?"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,39,But did you know that when it snows
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,40,My eyes become large and
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,41,The light that you shine can't be seen?
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,42,"Baby, I compare you to a kiss from a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,43,"Ooh, the more I get of you, the stranger it feels, yeah"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,44,And now that your rose is in bloom
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,45,A light hits the gloom on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,46,"Yes, I compare you to a kiss from a rose on the gray"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,47,"Ooh, the more I get of you, the stranger it feels, yeah"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,48,And now that your rose is in bloom
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,49,A light hits the gloom on the gray
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,50,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,51,Now that your rose is in bloom
3YKptz29AsOlm7WAVnztBh,Seal,Kiss From A Rose,Kiss From a Rose,52,A light hits the gloom on the gray
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,1,"Los Angeles, give it up one more time for Akon!"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,2,"Lonely, I'm Mr. Lonely"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,3,I have nobody for my own
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,4,"Oh, I'm so lonely"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,5,I'm Mr. Lonely
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,6,I'm Mr. Lonely
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,7,I have nobody for my own
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,8,"Oh, I'm so lonely"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,9,Yo Akon!
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,10,"What up, dude?"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,11,"You comin' or what, man?"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,12,"No, I got a lot on my mind, I'ma let y'all go ahead, man"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,13,"Alright. Come on. Alright, alright, let's do this"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,14,"Yo, this one here goes out"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,15,"To all my players out there, man"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,16,"You know, that got that one good girl, dawg"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,17,"That's always been there, man"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,18,"Like, took all the bullshit"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,19,But then one day she can't take it no more
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,20,And decides to leave
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,21,"Yeah, I woke up in the middle of the night"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,22,And I noticed my girl wasn't by my side
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,23,Could've sworn I was dreamin'For her I was feenin'So I had to take a little ride
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,24,Backtrackin' on these few years
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,25,Tryin' to figure out what I do to make it go bad‘Cause ever since my girl left me
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,26,"My whole life came crashin', and I'm so…"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,27,Lonely (so lonely)
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,28,I'm Mr. Lonely (Mr. Lonely)
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,29,I have nobody (I have nobody)
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,30,"For my own (to call my own, girl)"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,31,"Oh, I'm so lonely (so lonely)"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,32,I'm Mr. Lonely (Mr. Lonely)
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,33,I have nobody (I have nobody)
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,34,"For my own (to call my own, girl)"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,35,"Oh, I'm so lonely"
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,36,Can't believe I had a girl like you
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,37,And I just let you walk right out of my life
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,38,After all I put you through
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,39,You still stuck around and stayed by my side
4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,Lonely,40,What really hurt me is I broke your heart
